bjd_cd,center_long,center_lati,bjd_nm,level,sd_cd,sd_nm,sgg_cd,sgg_nm,emd_cd,emd_nm
4573032025,127.8386306,36.02090939,전라북도 무주군 설천면 대불리,3,45,전라북도,45730,무주군,45730320,설천면
4573032026,127.8580813,36.0040659,전라북도 무주군 설천면 미천리,3,45,전라북도,45730,무주군,45730320,설천면
4573032027,127.8196077,35.98806341,전라북도 무주군 설천면 장덕리,3,45,전라북도,45730,무주군,45730320,설천면
4573032028,127.7817554,35.9597569,전라북도 무주군 설천면 두길리,3,45,전라북도,45730,무주군,45730320,설천면
4573032029,127.7529894,35.90546583,전라북도 무주군 설천면 심곡리,3,45,전라북도,45730,무주군,45730320,설천면
4573032030,127.7777693,35.88159177,전라북도 무주군 설천면 삼공리,3,45,전라북도,45730,무주군,45730320,설천면
4573033000,127.6728813,35.93485721,전라북도 무주군 적상면,2,45,전라북도,45730,무주군,45730330,적상면
4573033021,127.6810245,35.91691378,전라북도 무주군 적상면 사산리,3,45,전라북도,45730,무주군,45730330,적상면
4573033022,127.6650813,35.95393078,전라북도 무주군 적상면 사천리,3,45,전라북도,45730,무주군,45730330,적상면
4573033023,127.649316,35.91190899,전라북도 무주군 적상면 삼가리,3,45,전라북도,45730,무주군,45730330,적상면
4573033024,127.6171306,35.9063692,전라북도 무주군 적상면 삼유리,3,45,전라북도,45730,무주군,45730330,적상면
4573033025,127.6111792,35.95264089,전라북도 무주군 적상면 방이리,3,45,전라북도,45730,무주군,45730330,적상면
4573033026,127.7024735,35.9771185,전라북도 무주군 적상면 북창리,3,45,전라북도,45730,무주군,45730330,적상면
4573033027,127.7259666,35.95988069,전라북도 무주군 적상면 포내리,3,45,전라북도,45730,무주군,45730330,적상면
4573033028,127.7178307,35.91713097,전라북도 무주군 적상면 괴목리,3,45,전라북도,45730,무주군,45730330,적상면
4573034000,127.6789699,35.84713939,전라북도 무주군 안성면,2,45,전라북도,45730,무주군,45730340,안성면
4573034021,127.6514171,35.85743033,전라북도 무주군 안성면 장기리,3,45,전라북도,45730,무주군,45730340,안성면
4573034022,127.6391108,35.82721625,전라북도 무주군 안성면 공진리,3,45,전라북도,45730,무주군,45730340,안성면
4573034023,127.6837312,35.81955361,전라북도 무주군 안성면 죽천리,3,45,전라북도,45730,무주군,45730340,안성면
4573034024,127.7073152,35.83887743,전라북도 무주군 안성면 공정리,3,45,전라북도,45730,무주군,45730340,안성면
4573034025,127.7162518,35.86244955,전라북도 무주군 안성면 덕산리,3,45,전라북도,45730,무주군,45730340,안성면
4573034026,127.6957141,35.87865541,전라북도 무주군 안성면 금평리,3,45,전라북도,45730,무주군,45730340,안성면
4573034027,127.6668074,35.87464619,전라북도 무주군 안성면 사전리,3,45,전라북도,45730,무주군,45730340,안성면
4573034028,127.6260565,35.87143232,전라북도 무주군 안성면 진도리,3,45,전라북도,45730,무주군,45730340,안성면
4573035000,127.569749,35.96886164,전라북도 무주군 부남면,2,45,전라북도,45730,무주군,45730350,부남면
4573035021,127.5528597,35.99492341,전라북도 무주군 부남면 대유리,3,45,전라북도,45730,무주군,45730350,부남면
4573035022,127.5594581,35.96647803,전라북도 무주군 부남면 대소리,3,45,전라북도,45730,무주군,45730350,부남면
4573035023,127.5700797,35.9393396,전라북도 무주군 부남면 고창리,3,45,전라북도,45730,무주군,45730350,부남면
4573035024,127.588111,35.9061827,전라북도 무주군 부남면 장안리,3,45,전라북도,45730,무주군,45730350,부남면
4573035025,127.5858595,35.98663874,전라북도 무주군 부남면 굴암리,3,45,전라북도,45730,무주군,45730350,부남면
4573035026,127.5649892,36.01925006,전라북도 무주군 부남면 가당리,3,45,전라북도,45730,무주군,45730350,부남면
4574000000,127.5442641,35.65746098,전라북도 장수군,1,45,전라북도,45740,장수군,45740000,
4574025000,127.5115034,35.62365184,전라북도 장수군 장수읍,2,45,전라북도,45740,장수군,45740250,장수읍
4574025021,127.5217718,35.64912267,전라북도 장수군 장수읍 장수리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025022,127.5037668,35.66214821,전라북도 장수군 장수읍 노하리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025023,127.5323702,35.6686475,전라북도 장수군 장수읍 선창리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025024,127.5517642,35.65404736,전라북도 장수군 장수읍 노곡리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025025,127.5427129,35.63722144,전라북도 장수군 장수읍 동촌리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025026,127.5638811,35.62116117,전라북도 장수군 장수읍 덕산리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025027,127.5241829,35.63263366,전라북도 장수군 장수읍 두산리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025028,127.5187428,35.61594159,전라북도 장수군 장수읍 개정리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025029,127.5029197,35.59475767,전라북도 장수군 장수읍 수분리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025030,127.4903506,35.64030659,전라북도 장수군 장수읍 송천리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025031,127.4850701,35.61376092,전라북도 장수군 장수읍 용계리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025032,127.45507,35.60150641,전라북도 장수군 장수읍 대성리,3,45,전라북도,45740,장수군,45740250,장수읍
4574025033,127.4680963,35.57675096,전라북도 장수군 장수읍 식천리,3,45,전라북도,45740,장수군,45740250,장수읍
4574031000,127.4093798,35.58224096,전라북도 장수군 산서면,2,45,전라북도,45740,장수군,45740310,산서면
4574031021,127.4386344,35.57643536,전라북도 장수군 산서면 오성리,3,45,전라북도,45740,장수군,45740310,산서면
4574031022,127.4284732,35.56471947,전라북도 장수군 산서면 쌍계리,3,45,전라북도,45740,장수군,45740310,산서면
4574031023,127.4152069,35.56035096,전라북도 장수군 산서면 사계리,3,45,전라북도,45740,장수군,45740310,산서면
4574031024,127.3888893,35.55438864,전라북도 장수군 산서면 봉서리,3,45,전라북도,45740,장수군,45740310,산서면
4574031025,127.3906624,35.56804411,전라북도 장수군 산서면 하월리,3,45,전라북도,45740,장수군,45740310,산서면
4574031026,127.372028,35.56343636,전라북도 장수군 산서면 사상리,3,45,전라북도,45740,장수군,45740310,산서면
4574031027,127.4013156,35.57614568,전라북도 장수군 산서면 이룡리,3,45,전라북도,45740,장수군,45740310,산서면
4574031028,127.3849937,35.57707416,전라북도 장수군 산서면 신창리,3,45,전라북도,45740,장수군,45740310,산서면
4574031029,127.3825838,35.59880632,전라북도 장수군 산서면 오산리,3,45,전라북도,45740,장수군,45740310,산서면
4574031030,127.4116259,35.57979164,전라북도 장수군 산서면 건지리,3,45,전라북도,45740,장수군,45740310,산서면
4574031031,127.4253047,35.58962738,전라북도 장수군 산서면 마하리,3,45,전라북도,45740,장수군,45740310,산서면
4574031032,127.4308026,35.60562033,전라북도 장수군 산서면 백운리,3,45,전라북도,45740,장수군,45740310,산서면
4574031033,127.4073323,35.60282424,전라북도 장수군 산서면 학선리,3,45,전라북도,45740,장수군,45740310,산서면
4574031034,127.3960025,35.59482644,전라북도 장수군 산서면 동화리,3,45,전라북도,45740,장수군,45740310,산서면
4574032000,127.544883,35.55546552,전라북도 장수군 번암면,2,45,전라북도,45740,장수군,45740320,번암면
4574032021,127.4942952,35.57035006,전라북도 장수군 번암면 교동리,3,45,전라북도,45740,장수군,45740320,번암면
4574032022,127.4770479,35.550741,전라북도 장수군 번암면 국포리,3,45,전라북도,45740,장수군,45740320,번암면
4574032023,127.5096658,35.53660064,전라북도 장수군 번암면 죽산리,3,45,전라북도,45740,장수군,45740320,번암면
4574032024,127.5232371,35.57755136,전라북도 장수군 번암면 사암리,3,45,전라북도,45740,장수군,45740320,번암면
4574032025,127.5960527,35.60300321,전라북도 장수군 번암면 지지리,3,45,전라북도,45740,장수군,45740320,번암면
4574032026,127.5593321,35.57132482,전라북도 장수군 번암면 동화리,3,45,전라북도,45740,장수군,45740320,번암면
4574032027,127.5376758,35.54976188,전라북도 장수군 번암면 죽림리,3,45,전라북도,45740,장수군,45740320,번암면
4574032028,127.5497506,35.53103594,전라북도 장수군 번암면 노단리,3,45,전라북도,45740,장수군,45740320,번암면
4574032029,127.5592714,35.50902504,전라북도 장수군 번암면 논곡리,3,45,전라북도,45740,장수군,45740320,번암면
4574032030,127.5190882,35.51266673,전라북도 장수군 번암면 대론리,3,45,전라북도,45740,장수군,45740320,번암면
4574032031,127.5426119,35.48529857,전라북도 장수군 번암면 유정리,3,45,전라북도,45740,장수군,45740320,번암면
4574033500,127.6181801,35.72624978,전라북도 장수군 장계면,2,45,전라북도,45740,장수군,45740335,장계면
4574033521,127.5849601,35.7311709,전라북도 장수군 장계면 장계리,3,45,전라북도,45740,장수군,45740335,장계면
4574033522,127.5660643,35.76234678,전라북도 장수군 장계면 금곡리,3,45,전라북도,45740,장수군,45740335,장계면
4574033523,127.5799833,35.75172789,전라북도 장수군 장계면 무농리,3,45,전라북도,45740,장수군,45740335,장계면
4574033524,127.5980309,35.75100492,전라북도 장수군 장계면 금덕리,3,45,전라북도,45740,장수군,45740335,장계면
4574033525,127.595046,35.73843532,전라북도 장수군 장계면 송천리,3,45,전라북도,45740,장수군,45740335,장계면
4574033526,127.6081319,35.73592767,전라북도 장수군 장계면 월강리,3,45,전라북도,45740,장수군,45740335,장계면
4574033527,127.6081584,35.72060958,전라북도 장수군 장계면 삼봉리,3,45,전라북도,45740,장수군,45740335,장계면
4574033528,127.644486,35.73945996,전라북도 장수군 장계면 명덕리,3,45,전라북도,45740,장수군,45740335,장계면
4574033529,127.626458,35.70715777,전라북도 장수군 장계면 오동리,3,45,전라북도,45740,장수군,45740335,장계면
4574033530,127.6242585,35.67773096,전라북도 장수군 장계면 대곡리,3,45,전라북도,45740,장수군,45740335,장계면
4574034000,127.5214533,35.73316494,전라북도 장수군 천천면,2,45,전라북도,45740,장수군,45740340,천천면
4574034021,127.5064118,35.68138961,전라북도 장수군 천천면 장판리,3,45,전라북도,45740,장수군,45740340,천천면
4574034022,127.5301315,35.69721839,전라북도 장수군 천천면 월곡리,3,45,전라북도,45740,장수군,45740340,천천면
4574034024,127.5069597,35.7134598,전라북도 장수군 천천면 남양리,3,45,전라북도,45740,장수군,45740340,천천면
4574034025,127.5142039,35.72370167,전라북도 장수군 천천면 삼고리,3,45,전라북도,45740,장수군,45740340,천천면
4574034026,127.5266189,35.73156336,전라북도 장수군 천천면 봉덕리,3,45,전라북도,45740,장수군,45740340,천천면
4574034027,127.5348054,35.73435837,전라북도 장수군 천천면 춘송리,3,45,전라북도,45740,장수군,45740340,천천면
4574034028,127.5415811,35.75835506,전라북도 장수군 천천면 용광리,3,45,전라북도,45740,장수군,45740340,천천면
4574034029,127.5565365,35.78581008,전라북도 장수군 천천면 오봉리,3,45,전라북도,45740,장수군,45740340,천천면
4574034030,127.5286503,35.78957801,전라북도 장수군 천천면 연평리,3,45,전라북도,45740,장수군,45740340,천천면
4574034031,127.4822577,35.6906207,전라북도 장수군 천천면 비룡리,3,45,전라북도,45740,장수군,45740340,천천면
4574035000,127.5798917,35.68698753,전라북도 장수군 계남면,2,45,전라북도,45740,장수군,45740350,계남면
4574035021,127.5665642,35.72967771,전라북도 장수군 계남면 침곡리,3,45,전라북도,45740,장수군,45740350,계남면
4574035022,127.56196,35.70509404,전라북도 장수군 계남면 화양리,3,45,전라북도,45740,장수군,45740350,계남면
4574035023,127.5614531,35.68277969,전라북도 장수군 계남면 신전리,3,45,전라북도,45740,장수군,45740350,계남면
4574035024,127.5904803,35.71482634,전라북도 장수군 계남면 호덕리,3,45,전라북도,45740,장수군,45740350,계남면
4574035025,127.5907123,35.69902717,전라북도 장수군 계남면 화음리,3,45,전라북도,45740,장수군,45740350,계남면
4574035026,127.5772565,35.67049581,전라북도 장수군 계남면 가곡리,3,45,전라북도,45740,장수군,45740350,계남면
4574035027,127.5972713,35.68130916,전라북도 장수군 계남면 궁양리,3,45,전라북도,45740,장수군,45740350,계남면
4574035028,127.5952962,35.65229324,전라북도 장수군 계남면 장안리,3,45,전라북도,45740,장수군,45740350,계남면
4574036000,127.6308315,35.78977922,전라북도 장수군 계북면,2,45,전라북도,45740,장수군,45740360,계북면
4574036021,127.5878086,35.77913046,전라북도 장수군 계북면 월현리,3,45,전라북도,45740,장수군,45740360,계북면
4574036022,127.6037349,35.76770304,전라북도 장수군 계북면 매계리,3,45,전라북도,45740,장수군,45740360,계북면
4574036023,127.624762,35.76707579,전라북도 장수군 계북면 농소리,3,45,전라북도,45740,장수군,45740360,계북면
4574036024,127.6301531,35.78273924,전라북도 장수군 계북면 어전리,3,45,전라북도,45740,장수군,45740360,계북면
4574036025,127.6016253,35.8002705,전라북도 장수군 계북면 임평리,3,45,전라북도,45740,장수군,45740360,계북면
4574036026,127.6291598,35.80632149,전라북도 장수군 계북면 원촌리,3,45,전라북도,45740,장수군,45740360,계북면
